HTTrack3.49-2+htsswf+htsjava launched on Mon, 12 Nov 2018 09:07:55 at http://www.jpp.org.in +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -mime:application/foobar
(winhttrack -qiC1%Ps2u1%s%uN0%I0p7DaK0c8R2H0%kf2A25000000000%f#f -F "Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98)" -%F "<!-- Mirrored from %s%s by HTTrack Website Copier/3.x [XR&CO'2014], %s -->" -%l "en, *" http://www.jpp.org.in -O1 "C:\My Web Sites\JPP" +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -mime:application/foobar )

Information, Warnings and Errors reported for this mirror:
note:	the hts-log.txt file, and hts-cache folder, may contain sensitive information,
	such as username/password authentication for websites mirrored in this project
	do not share these files/folders if you want these information to remain private

09:32:04	Warning: 	HTML file (5231 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/26/0
09:32:05	Warning: 	HTML file (5853 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/290/0
09:32:06	Warning: 	HTML file (5403 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/43/0
09:32:08	Warning: 	HTML file (5943 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/206/0
09:32:09	Warning: 	HTML file (5143 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/23/0
09:32:11	Warning: 	HTML file (6608 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/274/0
09:32:12	Warning: 	HTML file (5463 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/210/0
09:32:13	Warning: 	HTML file (5377 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/44/0
09:32:15	Warning: 	HTML file (5382 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/24/0
09:32:16	Warning: 	HTML file (4275 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/15/0
09:32:17	Warning: 	HTML file (5414 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/20/0
09:32:18	Warning: 	HTML file (5710 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/16/0
09:32:19	Warning: 	HTML file (5913 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/207/0
09:32:21	Warning: 	HTML file (5634 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/192/0
09:32:22	Warning: 	HTML file (5876 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/219/0
09:32:23	Warning: 	HTML file (6476 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/195/0
09:32:24	Warning: 	HTML file (4245 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/203/0
09:32:25	Warning: 	HTML file (4195 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/175/0
09:32:27	Warning: 	HTML file (4195 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/193/0
09:32:28	Warning: 	HTML file (5544 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/228/0
09:32:29	Warning: 	HTML file (5396 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/161/0
09:32:30	Warning: 	HTML file (6239 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/301/0
09:32:32	Warning: 	HTML file (5171 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/121/0
09:32:33	Warning: 	HTML file (5860 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/227/0
09:32:34	Warning: 	HTML file (5484 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/22/0
09:32:36	Warning: 	HTML file (5528 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/191/0
09:32:37	Warning: 	HTML file (5292 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/225/0
09:32:38	Warning: 	HTML file (6520 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/172/0
09:32:40	Warning: 	HTML file (6049 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/202/0
09:32:41	Warning: 	HTML file (6051 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/33/0
09:32:42	Warning: 	HTML file (7702 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/299/0
09:32:43	Warning: 	HTML file (6487 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/302/0
09:32:45	Warning: 	HTML file (5656 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/259/0
09:32:46	Warning: 	HTML file (4171 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/221/0
09:32:47	Warning: 	HTML file (6013 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/162/0
09:32:48	Warning: 	HTML file (4148 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/304/0
09:32:50	Warning: 	HTML file (5600 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/122/0
09:32:51	Warning: 	HTML file (5989 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/27/0
09:32:52	Warning: 	HTML file (4150 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/306/0
09:32:54	Warning: 	HTML file (5576 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/257/0
09:32:56	Warning: 	HTML file (5194 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/31/0
09:32:57	Warning: 	HTML file (5642 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/25/0
09:32:58	Warning: 	HTML file (4163 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/222/0
09:32:59	Warning: 	HTML file (5575 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/256/0
09:33:01	Warning: 	HTML file (5420 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/47/0
09:33:02	Warning: 	HTML file (5809 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/276/0
09:33:03	Warning: 	HTML file (5391 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/printerFriendly/281/0
09:33:05	Warning: 	HTML file (7755 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/index/help
09:33:06	Warning: 	HTML file (7203 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/suppFileMetadata/291/0/39
09:33:07	Warning: 	HTML file (7159 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/suppFileMetadata/208/0/22
09:33:08	Warning: 	HTML file (7159 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/suppFileMetadata/208/0/23
09:33:09	Warning: 	HTML file (7157 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/suppFileMetadata/208/0/24
